student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,admission_year,city,country,scholarship_status,exam_attempts,teacher_experience_years,parent_income,feedback_rating,efficiency,performance_level,final_state
31,ola ibrahim,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,61.8,6.9,2.7,77,1,drama,high school,84,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,1,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,74.8,8.5,3.5,81,1,drama,high school,96,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,1,1,2386,1.9,0.195,good,High Performance
31,ola ibrahim,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,68.8,7.9,2.9,69,1,drama,high school,83,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,2,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,57.8,8.6,2.1,83,1,drama,high school,97,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,3,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,83.65,7.1,2.5,91,1,drama,high school,72,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,1,1,2386,1.9,0.195,good,High Performance
31,ola ibrahim,17,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,69.8,6.6,5.4,65,1,drama,high school,99,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,3,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,71.8,8.7,4.8,88,1,drama,high school,87,1,7,2.89,bus,normal,0,2022,luxor,egypt,0,2,1,2386,1.9,0.195,good,High Performance
31,ola ibrahim,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,52.8,6.6,3,62,1,drama,high school,80,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,3,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,60.8,7.4,4.4,62,1,drama,high school,100,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,1,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,59.8,8.7,2.8,72,1,drama,high school,82,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,3,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,70.8,8.3,4,81,1,drama,high school,100,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,2,1,2386,1.9,0.195,good,High Performance
31,ola ibrahim,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,43.8,8.9,5.2,69,1,drama,high school,79,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,2,1,2386,1.9,0.195,weak,Need Help
31,ola ibrahim,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,48.8,6.8,2.4,64,1,drama,high school,97,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,3,1,2386,1.9,0.195,weak,Need Help
31,ola ibrahim,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,53.8,8.2,4,68,1,drama,high school,97,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,2,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,64.8,7.9,5.6,90,1,drama,high school,78,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,3,1,2386,1.9,0.195,average,Need Help
32,sherif hassan,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,67.1,6.8,5.3,100,0,gaming,high school,77,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,1,4,3854,2.3,1.136,average,Need Help
32,sherif hassan,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,65.1,5.9,5,92,0,gaming,high school,90,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,3,4,3854,2.3,1.136,average,Need Help
32,sherif hassan,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,100,7.7,5.7,97,0,gaming,high school,100,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,3,4,3854,2.3,1.136,excellent,High Performance
32,sherif hassan,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,82.1,6.9,2.1,83,0,gaming,high school,100,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,3,4,3854,2.3,1.136,good,High Performance
32,sherif hassan,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,65.1,7.9,2.2,86,0,gaming,high school,85,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,1,4,3854,2.3,1.136,average,Need Help
32,sherif hassan,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,83.65,5.6,1.8,96,0,gaming,high school,92,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,1,4,3854,2.3,1.136,good,High Performance
32,sherif hassan,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,82.1,7.2,6,77,0,gaming,high school,100,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,1,4,3854,2.3,1.136,good,High Performance
32,sherif hassan,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,90.1,6.8,2.3,78,0,gaming,high school,100,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,2,4,3854,2.3,1.136,excellent,High Performance
32,sherif hassan,17,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,68.1,7.3,2.3,72,0,gaming,high school,89,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,1,4,3854,2.3,1.136,average,Need Help
32,sherif hassan,17,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,63.1,6,1.9,85,0,gaming,high school,100,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,2,4,3854,2.3,1.136,average,Need Help
32,sherif hassan,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,100,6.6,3.5,72,0,gaming,high school,87,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,3,4,3854,2.3,1.136,excellent,High Performance
32,sherif hassan,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,87.1,8,3.4,85,0,gaming,high school,100,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,3,4,3854,2.3,1.136,excellent,High Performance
32,sherif hassan,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,57.1,7.7,1.6,71,0,gaming,high school,75,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,2,4,3854,2.3,1.136,average,Need Help
32,sherif hassan,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,73.1,6.7,5.8,99,0,gaming,high school,91,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,2,4,3854,2.3,1.136,good,High Performance
32,sherif hassan,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,72.1,8.1,5,72,0,gaming,high school,96,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,2,4,3854,2.3,1.136,good,High Performance
32,sherif hassan,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,79.1,7.2,1.8,97,0,gaming,high school,100,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,1,4,3854,2.3,1.136,good,High Performance
32,sherif hassan,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,55.1,6.2,5.5,90,0,gaming,high school,88,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,1,4,3854,2.3,1.136,average,Need Help
32,sherif hassan,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,58.1,6.3,4.1,91,0,gaming,high school,75,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,2,4,3854,2.3,1.136,average,Need Help
32,sherif hassan,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,100,5.5,2.7,100,0,gaming,high school,100,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,2,4,3854,2.3,1.136,excellent,High Performance
32,sherif hassan,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,63.1,8.5,1.5,87,0,gaming,high school,85,0,5,3.71,walk,normal,0,2024,cairo,egypt,1,1,4,3854,2.3,1.136,average,Need Help
33,lina fathi,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,86.4,7.1,4.2,82,1,music,high school,75,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,2,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,99.4,7.9,5.7,5,1,music,high school,96,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,2,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,96.4,8.8,5.4,74,1,music,high school,100,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,1,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,99.4,6.4,5.2,81,1,music,high school,91,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,2,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,87.4,6.6,3.9,79,1,music,high school,84,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,3,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,97.4,6,5.9,78,1,music,high school,91,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,2,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,100,7.6,6.2,92,1,music,high school,82,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,1,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,97.4,5.1,3.2,70,1,music,high school,88,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,1,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,84.4,8.7,6.1,85,1,music,high school,93,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,3,27,2694,2.3,4.116,good,High Performance
33,lina fathi,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,93.4,7,4.7,92,1,music,high school,78,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,2,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,87.4,8.2,4.9,84,1,music,high school,90,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,3,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,100,8.8,5.5,73,1,music,high school,100,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,1,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,79.4,7.2,6.2,99,1,music,high school,77,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,1,27,2694,2.3,4.116,good,High Performance
33,lina fathi,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,88.4,7.6,5.9,72,1,music,high school,79,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,1,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,83.65,7.5,2.9,100,1,music,high school,85,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,3,27,2694,2.3,4.116,good,High Performance
33,lina fathi,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,96.4,6.4,3.1,79,1,music,high school,78,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,2,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,87.4,8.3,3.9,80,1,music,high school,94,1,4,2.89,other,normal,1,2016,mansoura,egypt,0,3,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,75.4,8.8,2.4,84,1,music,high school,81,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,1,27,2694,2.3,4.116,good,High Performance
33,lina fathi,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,89.4,6.4,4.2,98,1,music,high school,100,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,1,27,2694,2.3,4.116,excellent,High Performance
33,lina fathi,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,100,5.4,3.7,91,1,music,high school,96,1,4,2.34,other,normal,1,2016,mansoura,egypt,0,1,27,2694,2.3,4.116,excellent,High Performance
34,mostafa ali,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,83.65,5.5,2.2,85,1,sports,postgrad,86,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,2,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,87.2,5.6,5.5,78,1,sports,postgrad,99,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,3,26,2253,4.8,1.656,excellent,High Performance
34,mostafa ali,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,93.2,5.1,4,77,1,sports,postgrad,100,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,1,26,2253,4.8,1.656,excellent,High Performance
34,mostafa ali,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,83.65,8,3.4,95,1,sports,postgrad,98,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,3,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,70.2,7.1,5.2,84,1,sports,postgrad,86,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,3,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,74.2,5,4.3,87,1,sports,postgrad,74,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,1,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,94.2,5.9,5.9,84,1,sports,postgrad,96,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,3,26,2253,4.8,1.656,excellent,High Performance
34,mostafa ali,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,100,6.4,5.8,96,1,sports,postgrad,79,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,3,26,2253,4.8,1.656,excellent,High Performance
34,mostafa ali,17,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,70.2,5.3,5.2,88,1,sports,postgrad,78,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,2,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,82.2,5,5.2,93,1,sports,postgrad,98,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,1,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,81.2,5.1,3.6,95,1,sports,postgrad,85,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,2,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,87.2,8.4,5,70,1,sports,postgrad,100,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,1,26,2253,4.8,1.656,excellent,High Performance
34,mostafa ali,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,66.2,8.4,5.5,80,1,sports,postgrad,85,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,2,26,2253,4.8,1.656,average,Need Help
34,mostafa ali,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,83.65,5.3,2.6,86,1,sports,postgrad,76,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,3,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,75.2,5.1,4.2,73,1,sports,postgrad,81,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,1,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,86.2,8.3,3.7,93,1,sports,postgrad,100,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,1,26,2253,4.8,1.656,excellent,High Performance
34,mostafa ali,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,68.2,6.9,2.3,72,1,sports,postgrad,84,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,1,26,2253,4.8,1.656,average,Need Help
34,mostafa ali,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,72.2,8.1,5.7,91,1,sports,postgrad,74,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,1,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,77.2,6.1,5.6,92,1,sports,postgrad,100,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,1,26,2253,4.8,1.656,good,High Performance
34,mostafa ali,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,77.2,8.3,4.1,99,1,sports,postgrad,100,0,6,3.42,private car,mild illness,1,2018,luxor,egypt,0,2,26,2253,4.8,1.656,good,High Performance
35,yasmin tarek,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,78.9,6.7,3.8,100,1,reading,high school,84,0,4,2.99,private car,normal,0,2016,alexandria,egypt,0,3,5,2209,2.6,3.285,good,High Performance
35,yasmin tarek,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,100,8.3,5.8,100,1,reading,high school,100,0,4,2.99,private car,normal,0,2016,alexandria,egypt,0,1,5,2209,2.6,3.285,excellent,High Performance
35,yasmin tarek,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,100,6.7,4.3,86,1,reading,high school,90,0,4,2.99,private car,normal,0,2016,alexandria,egypt,0,2,5,2209,2.6,3.285,excellent,High Performance
35,yasmin tarek,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,100,8,6,90,1,reading,high school,87,0,4,2.99,private car,normal,0,2016,alexandria,egypt,0,1,5,2209,2.6,3.285,excellent,High Performance
35,yasmin tarek,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,87.9,8.7,5.3,72,1,reading,high school,74,0,4,2.99,private car,normal,0,2016,alexandria,egypt,0,1,5,2209,2.6,3.285,excellent,High Performance
35,yasmin tarek,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,87.9,8.9,4,91,1,reading,high school,78,0,4,2.99,private car,normal,0,2016,alexandria,egypt,0,3,5,2209,2.6,3.285,excellent,High Performance
35,yasmin tarek,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,98.9,5.8,2,99,1,reading,high school,87,0,4,2.99,private car,normal,0,2016,alexandria,egypt,0,1,5,2209,2.6,3.285,excellent,High Performance
35,yasmin tarek,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,93.9,6.7,2.5,100,1,reading,high school,88,0,4,2.99,private car,normal,0,2016,alexandria,egypt,0,2,5,2209,2.6,3.285,excellent,High Performance
35,yasmin tarek,17,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,85.9,8.3,5.7,73,1,reading,high school,71,0,4,2.99,private car,normal,0,2016,alexandria,egypt,0,3,5,2209,2.6,3.285,excellent,High Performance
