Student_ID,First_Name,Last_Name,Subject,Attendance (%),date,performance
S4074,Omar,Jones,Business,52.28,3/7/2025,High
S4075,Maria,Williams,CS,95.11,3/7/2025,Medium
S4076,Sara,Williams,CS,77.04,3/7/2025,Medium
S4078,Ahmed,Jones,CS,91.41,3/7/2025,High
S4079,Omar,Johnson,Mathematics,89.58,3/7/2025,Medium
S4080,Omar,Jones,Mathematics,94.13,3/7/2025,Medium
S4082,Liam,Jones,Mathematics,71.95,3/7/2025,Medium
S4083,Ali,Brown,Business,97.52,3/7/2025,Medium
S4085,Ahmed,Johnson,Mathematics,53.53,3/7/2025,Medium
S4086,Sara,Brown,CS,84.09,3/7/2025,Medium
S4089,Maria,Johnson,Business,68.65,3/7/2025,Medium
S4092,Omar,Jones,Business,66.6,3/7/2025,Medium
S4093,Emma,Jones,CS,53.11,3/8/2025,Medium
S4094,Ali,Davis,Business,76.09,3/8/2025,Medium
S4095,Maria,Johnson,Business,90.87,3/8/2025,High
S4097,Ahmed,Jones,Engineering,76.37,3/8/2025,Medium
S4098,Sara,Smith,Engineering,60.2,3/8/2025,High
S4099,Omar,Johnson,Engineering,56.03,3/8/2025,Medium
S4100,John,Brown,Business,75.55,3/8/2025,High
S4101,Ahmed,Brown,CS,53.96,3/8/2025,Medium
S4103,Emma,Jones,Engineering,51.57,3/8/2025,Medium
S4104,Emma,Johnson,Engineering,55.34,3/8/2025,High
S4106,Emma,Jones,CS,79.57,3/8/2025,Medium
S4107,Maria,Johnson,Engineering,51.45,3/8/2025,High
S4108,Ali,Brown,Business,78.67,3/8/2025,High
S4109,Sara,Johnson,Business,91.93,3/8/2025,High
S4110,Ali,Davis,CS,86.12,3/9/2025,High
S4111,Omar,Williams,Mathematics,56.56,3/9/2025,High
S4112,Sara,Johnson,Engineering,79.62,3/9/2025,Medium
S4116,Ahmed,Davis,Mathematics,95.31,3/9/2025,Medium
S4117,Sara,Brown,Business,92.52,3/9/2025,Medium
S4118,Liam,Jones,Mathematics,91.23,3/9/2025,High
S4119,Liam,Williams,CS,87.25,3/9/2025,Medium
S4120,Liam,Davis,CS,81.67,3/9/2025,Medium
S4121,Ali,Williams,CS,83.93,3/9/2025,Medium
S4122,Sara,Brown,Business,90.32,3/9/2025,High
S4123,John,Williams,CS,83.12,3/9/2025,High
S4124,Ahmed,Davis,Business,66.39,3/9/2025,Medium
S4125,Maria,Davis,Business,68.8,3/9/2025,Medium
S4126,Sara,Smith,Engineering,94.85,3/10/2025,High
S4127,Liam,Brown,Business,50.86,3/10/2025,Medium
S4128,John,Smith,Business,84.94,3/10/2025,Medium
S4129,Maria,Brown,Engineering,97.74,3/10/2025,High
S4130,Maria,Williams,Mathematics,85.31,3/10/2025,Medium
S4131,Omar,Davis,Engineering,99.7,3/10/2025,Medium
S4132,Sara,Smith,Engineering,84.38,3/10/2025,Medium
S4133,Ali,Williams,CS,51.72,3/10/2025,Medium
S4134,Sara,Davis,CS,91.35,3/10/2025,Medium
S4135,John,Brown,Engineering,64.23,3/10/2025,High
S4136,Maria,Davis,CS,72.3,3/10/2025,Medium
S4137,Sara,Williams,Engineering,65.6,3/10/2025,Medium
S4138,Ali,Smith,CS,63.43,3/10/2025,High
S4139,Omar,Smith,Business,71.57,3/11/2025,Medium
S4141,Ahmed,Williams,CS,81.67,3/11/2025,Medium
S4142,Omar,Johnson,Business,90.66,3/11/2025,High
S4143,Ali,Brown,Engineering,64.85,3/11/2025,Medium
S4144,John,Brown,CS,60.69,3/11/2025,Medium
S4145,Maria,Williams,CS,83.34,3/11/2025,Medium
S4146,Sara,Johnson,Business,83.52,3/11/2025,Medium
S4148,Omar,Jones,Business,50.8,3/11/2025,High
S4149,Ahmed,Jones,Mathematics,92.65,3/11/2025,Medium
S4150,Ali,Williams,Business,76.05,3/11/2025,Medium
S4151,Emma,Johnson,Engineering,81.07,3/11/2025,High
S4152,Liam,Johnson,CS,54.57,3/11/2025,Medium
S4153,Ahmed,Brown,CS,71.63,3/11/2025,Medium
S4155,John,Davis,CS,62.71,3/12/2025,Medium
S4156,Maria,Johnson,CS,75.2,3/12/2025,Medium
S4157,Omar,Davis,Engineering,90.62,3/12/2025,Medium
S4158,Liam,Jones,CS,87.19,3/12/2025,Medium
S4159,John,Davis,Engineering,79.55,3/12/2025,High
S4160,Sara,Smith,Mathematics,76.97,3/12/2025,High
S4161,Ali,Smith,Engineering,71.37,3/12/2025,High
S4162,Emma,Davis,Business,98.64,3/12/2025,Medium
S4164,Ahmed,Johnson,Mathematics,62.7,3/12/2025,High
S4165,Ali,Williams,CS,61.5,3/12/2025,Medium
S4166,Emma,Davis,Engineering,80.57,3/12/2025,Medium
S4167,Ali,Johnson,Business,76.14,3/12/2025,Medium
S4168,Sara,Brown,Engineering,50.38,3/12/2025,Medium
S4169,Liam,Williams,Business,91.5,3/13/2025,Medium
S4170,John,Williams,Engineering,85.21,3/13/2025,Medium
S4171,Omar,Davis,CS,83.09,3/13/2025,Medium
S4173,Sara,Davis,CS,68.1,3/13/2025,Medium
S4174,John,Williams,Engineering,96.77,3/13/2025,Medium
S4175,Sara,Johnson,Business,93.13,3/13/2025,Medium
S4176,Emma,Jones,Business,64.28,3/13/2025,High
S4178,Omar,Davis,CS,72.45,3/13/2025,High
S4179,Ali,Williams,CS,67.79,3/13/2025,Medium
S4180,Ali,Williams,CS,84.11,3/13/2025,Medium
S4181,John,Brown,Business,98.32,3/13/2025,Medium
S4183,Liam,Williams,Business,53.11,3/13/2025,Medium
S4184,Maria,Smith,CS,94.88,3/13/2025,High
S4185,Emma,Jones,Engineering,51.9,3/14/2025,Medium
S4186,John,Smith,Business,97.64,3/14/2025,High
S4187,Maria,Jones,Mathematics,83.23,3/14/2025,Medium
S4188,Sara,Davis,CS,97.08,3/14/2025,High
S4189,Emma,Brown,Engineering,59.98,3/14/2025,Medium
S4191,Liam,Williams,Engineering,74.41,3/14/2025,High
S4192,Omar,Williams,Engineering,72.53,3/14/2025,Medium
S4193,Ahmed,Davis,Mathematics,66.57,3/14/2025,Medium
S4194,Emma,Jones,Business,97.88,3/14/2025,Medium
S4195,Maria,Williams,Mathematics,91.13,3/14/2025,High
S4196,Liam,Smith,CS,83.08,3/14/2025,Medium
S4197,Ahmed,Williams,Engineering,58.14,3/14/2025,High
S4198,Ali,Davis,Mathematics,86.72,3/14/2025,Medium
S4199,Maria,Brown,Mathematics,86.35,3/15/2025,Medium
S4200,John,Smith,CS,71.25,3/15/2025,Medium
S4201,Ali,Williams,Business,96.24,3/15/2025,Medium
S4202,Liam,Williams,Mathematics,58.35,3/15/2025,Medium
S4203,Ali,Johnson,Engineering,63.37,3/15/2025,High
S4208,Maria,Jones,Engineering,58.19,3/15/2025,Medium
S4209,Ahmed,Smith,Mathematics,52.01,3/15/2025,Medium
S4211,Maria,Smith,Engineering,72.66,3/15/2025,High
S4212,Sara,Williams,Business,62.36,3/15/2025,High
S4213,Maria,Jones,Mathematics,62.95,3/15/2025,Medium
S4214,Ahmed,Williams,CS,93.78,3/15/2025,Medium
S4215,Maria,Brown,Business,75.76,3/15/2025,High
S4216,John,Davis,Engineering,86.46,3/15/2025,Medium
S4218,Ahmed,Brown,Business,68.26,3/15/2025,Medium
S4220,Emma,Jones,Mathematics,59.32,3/16/2025,Medium
S4221,Liam,Jones,Mathematics,56.01,3/16/2025,Medium
S4223,John,Brown,Mathematics,96.97,3/16/2025,Medium
S4224,Emma,Brown,Business,53.94,3/16/2025,Medium
S4225,Maria,Johnson,Engineering,67.45,3/16/2025,Medium
S4226,Ahmed,Johnson,Engineering,97.91,3/16/2025,Medium
S4227,Sara,Davis,Business,54.16,3/16/2025,High
S4228,John,Davis,Business,82.18,3/16/2025,Medium
S4229,Emma,Johnson,CS,98.61,3/16/2025,High
S4230,Emma,Davis,Mathematics,98.91,3/16/2025,Medium
S4231,Sara,Williams,Engineering,73.56,3/16/2025,Medium
S4232,Omar,Johnson,Engineering,58.14,3/16/2025,High
S4234,Sara,Williams,Business,94.48,3/16/2025,Medium
S4235,Emma,Davis,Business,95.58,3/17/2025,Medium
S4236,Ali,Jones,CS,80.39,3/17/2025,Medium
S4237,John,Smith,Mathematics,88.31,3/17/2025,High
S4238,Sara,Johnson,Business,87,3/17/2025,Medium
S4239,Omar,Jones,Business,83.09,3/17/2025,Medium
S4240,Emma,Davis,Mathematics,91.36,3/17/2025,High
S4241,Maria,Brown,Mathematics,84.27,3/17/2025,High
S4243,Emma,Jones,CS,61.85,3/17/2025,High
S4244,Maria,Smith,CS,87.19,3/17/2025,Medium
S4245,Sara,Johnson,Business,73.67,3/17/2025,Medium
S4246,Maria,Davis,CS,64.74,3/17/2025,High
S4247,Ahmed,Brown,Business,90.1,3/17/2025,Medium
S4248,Ahmed,Davis,Engineering,84.84,3/17/2025,Medium
S4249,Ahmed,Smith,Mathematics,96.87,3/18/2025,High
S4250,Omar,Jones,Mathematics,58.27,3/18/2025,Medium
S4252,Ali,Johnson,CS,62.21,3/18/2025,Medium
S4254,Liam,Jones,Business,54.97,3/18/2025,Medium
S4256,Emma,Smith,Mathematics,89.55,3/18/2025,Medium
S4257,Emma,Davis,CS,67.75,3/18/2025,Medium
S4258,Ali,Davis,Business,97.71,3/18/2025,Medium
S4260,Liam,Davis,Business,64.73,3/18/2025,Medium
S4261,Maria,Johnson,Engineering,50.38,3/18/2025,Medium
S4263,Liam,Jones,Engineering,64.07,3/18/2025,Medium
S4265,Liam,Smith,Business,98.36,3/18/2025,High
S4266,Maria,Davis,Business,53.52,3/18/2025,High
S4267,John,Jones,Engineering,73.56,3/18/2025,Medium
S4268,Liam,Brown,Business,77.42,3/19/2025,High
S4269,Emma,Jones,CS,54.65,3/19/2025,Medium
S4270,Ahmed,Jones,Business,68.87,3/19/2025,Medium
S4271,Omar,Jones,Engineering,65.85,3/19/2025,Medium
S4272,Maria,Davis,Engineering,76.8,3/19/2025,High
S4273,John,Williams,CS,83.06,3/19/2025,High
S4274,Liam,Jones,Mathematics,85.17,3/19/2025,Medium
S4276,Ahmed,Johnson,CS,90.65,3/19/2025,High
S4277,Maria,Smith,Engineering,83.93,3/19/2025,Medium
S4280,Maria,Johnson,Mathematics,94.69,3/19/2025,High
S4281,Ali,Johnson,Mathematics,93.29,3/19/2025,Medium
S4282,Ali,Brown,Mathematics,71.92,3/19/2025,High
S4283,Emma,Jones,Mathematics,69.06,3/19/2025,High
S4284,Ahmed,Johnson,CS,96.64,3/20/2025,High
S4286,Emma,Davis,Business,96.41,3/20/2025,Medium
S4287,Emma,Smith,CS,89.85,3/20/2025,Medium
S4288,Sara,Smith,Business,80.46,3/20/2025,Medium
S4289,Liam,Jones,Business,55.79,3/20/2025,Medium
S4290,Omar,Jones,Business,64.57,3/20/2025,Medium
S4291,Liam,Brown,Business,98.44,3/20/2025,Medium
S4292,Ali,Williams,Engineering,65.97,3/20/2025,High
S4294,Liam,Jones,CS,85.38,3/20/2025,Medium
S4295,Maria,Smith,CS,86.7,3/20/2025,High
S4297,Maria,Johnson,CS,64.88,3/20/2025,Medium
S4299,Ahmed,Johnson,Mathematics,51.09,3/20/2025,Medium
S4300,Emma,Smith,Mathematics,89.47,3/20/2025,Medium
S4301,Maria,Williams,Business,65.85,3/21/2025,High
S4302,Ali,Brown,Business,92.69,3/21/2025,Medium
S4303,Omar,Davis,CS,90.13,3/21/2025,Medium
S4304,Sara,Davis,CS,83.07,3/21/2025,High
S4306,Sara,Johnson,Mathematics,75.82,3/21/2025,Medium
S4308,Ahmed,Davis,Business,66.94,3/21/2025,Medium
S4309,Sara,Williams,Engineering,92.41,3/21/2025,High
S4310,John,Davis,Engineering,74.18,3/21/2025,Medium
S4312,Ali,Johnson,Mathematics,55.26,3/21/2025,Medium
S4313,Ali,Smith,Mathematics,57.05,3/21/2025,Medium
S4315,John,Smith,Engineering,79.39,3/21/2025,High
S4316,Maria,Brown,CS,75.49,3/21/2025,Medium
S4317,Emma,Brown,Business,76.16,3/21/2025,High
S4318,Omar,Jones,Mathematics,60.76,3/21/2025,High
S4319,Sara,Johnson,CS,85.94,3/22/2025,High
S4320,Maria,Williams,Engineering,54.24,3/22/2025,High
S4321,Sara,Williams,CS,78.67,3/22/2025,High
S4322,Omar,Williams,Engineering,78.54,3/22/2025,Medium
S4323,Emma,Smith,Business,95.71,3/22/2025,Medium
S4324,John,Brown,Engineering,76.31,3/22/2025,High
S4325,Emma,Johnson,CS,56.85,3/22/2025,High
S4326,John,Smith,Business,78.64,3/22/2025,High
S4327,Omar,Brown,Engineering,54.57,3/22/2025,Medium
S4328,Emma,Brown,Mathematics,60.19,3/22/2025,Medium
S4329,Maria,Davis,Engineering,51.56,3/22/2025,Medium
S4330,Ahmed,Davis,Business,75.66,3/22/2025,Medium
S4331,Maria,Johnson,CS,54.23,3/22/2025,Medium
S4332,Sara,Johnson,Business,73.47,3/23/2025,Medium
S4333,Maria,Johnson,CS,96.65,3/23/2025,Medium
S4334,Omar,Smith,Engineering,85.99,3/23/2025,Medium
S4335,Ali,Jones,Engineering,53.87,3/23/2025,Medium
S4337,Emma,Davis,Mathematics,83.68,3/23/2025,Medium
S4338,Sara,Jones,Engineering,94.74,3/23/2025,Medium
S4339,Ahmed,Smith,Mathematics,51.65,3/23/2025,Medium
S4340,John,Jones,Mathematics,90.62,3/23/2025,Medium
S4341,Emma,Williams,Business,78.09,3/23/2025,Medium
S4342,Liam,Jones,Engineering,77.3,3/23/2025,High
S4343,Sara,Johnson,Mathematics,97.89,3/23/2025,Medium
S4345,Emma,Johnson,CS,92.51,3/23/2025,Medium
S4346,Emma,Davis,Mathematics,67.7,3/23/2025,Medium
S4348,Liam,Davis,Business,80.77,3/24/2025,Medium
S4349,Omar,Johnson,Mathematics,66.08,3/24/2025,Medium
S4351,Emma,Johnson,CS,61.83,3/24/2025,Medium
S4352,Ali,Brown,CS,57.17,3/24/2025,Medium
S4354,Ahmed,Johnson,Business,86.96,3/24/2025,High
S4355,John,Johnson,Engineering,95.81,3/24/2025,Medium
S4356,Sara,Davis,Business,72.89,3/24/2025,High
S4357,John,Davis,Engineering,82.14,3/24/2025,High
S4358,Sara,Johnson,Mathematics,55.15,3/24/2025,Medium
S4359,John,Smith,CS,95.22,3/24/2025,High
S4360,Sara,Brown,Mathematics,78.43,3/24/2025,Medium
S4362,Maria,Smith,CS,89.72,3/24/2025,Medium
S4363,Sara,Brown,CS,62.82,3/24/2025,Medium
S4364,Liam,Johnson,Mathematics,76.46,3/25/2025,Medium
S4365,Sara,Williams,Engineering,98.02,3/25/2025,Medium
S4366,Ali,Jones,CS,54.48,3/25/2025,High
S4367,Sara,Jones,Engineering,84.15,3/25/2025,High
S4368,Ali,Johnson,Mathematics,98.11,3/25/2025,High
S4369,Ahmed,Davis,Mathematics,65.03,3/25/2025,Medium
S4370,Emma,Smith,Engineering,93.07,3/25/2025,Medium
S4371,Ali,Williams,Mathematics,96.68,3/25/2025,Medium
S4372,Maria,Brown,CS,87.35,3/25/2025,Medium
S4373,Omar,Johnson,Mathematics,61.57,3/25/2025,Medium
S4374,Emma,Williams,Mathematics,66.7,3/25/2025,High
S4375,Ali,Williams,CS,51.79,3/25/2025,Medium
S4377,Liam,Brown,Mathematics,92.48,3/25/2025,Medium
S4379,Emma,Davis,CS,67.63,3/26/2025,High
S4380,Ahmed,Smith,Engineering,53.84,3/26/2025,Medium
S4382,John,Smith,Business,86.33,3/26/2025,Medium
S4383,John,Smith,Business,95.63,3/26/2025,Medium
S4386,Ali,Smith,Business,87.3,3/26/2025,Medium
S4387,Ahmed,Brown,Business,81.53,3/26/2025,High
S4388,Ahmed,Williams,Engineering,71.35,3/26/2025,High
S4389,Sara,Davis,Engineering,95.11,3/26/2025,High
S4390,Liam,Davis,Business,82.55,3/26/2025,High
S4392,Sara,Davis,Business,54.17,3/26/2025,High
S4393,Maria,Williams,CS,64.54,3/26/2025,Medium
S4394,Ali,Brown,Engineering,77.19,3/26/2025,High
S4395,Omar,Davis,CS,63.78,3/26/2025,Medium
S4398,Maria,Smith,Engineering,58.49,3/27/2025,Medium
S4399,Maria,Johnson,Engineering,90.02,3/27/2025,High
S4400,Liam,Johnson,Business,74.22,3/27/2025,Medium
S4401,Liam,Smith,Mathematics,78.69,3/27/2025,High
S4402,Liam,Davis,Mathematics,57.37,3/27/2025,Medium
S4403,Maria,Johnson,Engineering,66.23,3/27/2025,High
S4405,Omar,Smith,Mathematics,90.41,3/27/2025,High
S4407,Maria,Davis,Business,61.15,3/27/2025,Medium
S4409,Ahmed,Davis,Mathematics,62.17,3/27/2025,Medium
S4410,Maria,Davis,Mathematics,99.41,3/27/2025,Medium
S4411,Omar,Williams,CS,97.61,3/27/2025,High
S4412,Emma,Williams,CS,78.16,3/27/2025,Medium
S4413,Liam,Smith,Engineering,84.95,3/27/2025,Medium
S4416,Emma,Williams,Business,84.99,3/27/2025,Medium
S4417,Sara,Johnson,Mathematics,97.93,3/28/2025,Medium
S4418,Maria,Jones,Engineering,79.82,3/28/2025,Medium
S4421,Omar,Jones,Mathematics,83.49,3/28/2025,Medium
S4423,Ahmed,Davis,Mathematics,61.71,3/28/2025,Medium
S4424,John,Jones,Business,68.56,3/28/2025,High
S4425,Sara,Smith,CS,57.37,3/28/2025,Medium
S4426,Sara,Williams,Engineering,75.29,3/28/2025,High
S4427,Ali,Smith,Mathematics,72.79,3/28/2025,Medium
S4428,Sara,Williams,Engineering,99.86,3/28/2025,Medium
S4429,Emma,Jones,Mathematics,80.56,3/28/2025,Medium
S4430,John,Jones,CS,89.32,3/28/2025,High
S4432,Ahmed,Williams,Mathematics,91.58,3/28/2025,High
S4433,Omar,Jones,CS,80.75,3/28/2025,Medium
S4434,Liam,Davis,Business,84.85,3/29/2025,Medium
S4435,Omar,Johnson,Mathematics,64.72,3/29/2025,Medium
S4436,Ali,Brown,CS,77.43,3/29/2025,High
S4437,Omar,Smith,CS,81.7,3/29/2025,Medium
S4438,John,Brown,Engineering,79.45,3/29/2025,Medium
S4440,John,Williams,Business,94.91,3/29/2025,Medium
S4444,Emma,Brown,CS,91.62,3/29/2025,Medium
S4446,John,Brown,Mathematics,71.37,3/29/2025,Medium
S4447,Omar,Johnson,CS,61.92,3/29/2025,Medium
S4448,Liam,Davis,CS,50.21,3/29/2025,Medium
S4449,Liam,Jones,Mathematics,59.4,3/29/2025,Medium
S4451,Ali,Davis,CS,85.99,3/29/2025,Medium
S4452,Maria,Davis,Mathematics,71.28,3/29/2025,High
S4453,Maria,Williams,Engineering,65.63,3/30/2025,Medium
S4454,Omar,Johnson,Engineering,88.09,3/30/2025,Medium
S4456,Ali,Johnson,CS,98.76,3/30/2025,High
S4458,Omar,Smith,Mathematics,73.08,3/30/2025,Medium
S4459,Maria,Jones,CS,65.26,3/30/2025,Medium
S4460,Maria,Brown,Business,61.12,3/30/2025,Medium
S4461,Ahmed,Davis,Business,60.65,3/30/2025,High
S4462,Maria,Davis,Engineering,70.46,3/30/2025,Medium
S4463,Maria,Smith,Business,99.59,3/30/2025,High
S4464,Maria,Brown,Mathematics,50.04,3/30/2025,High
S4465,Emma,Smith,CS,59.86,3/30/2025,High
S4466,Omar,Davis,Engineering,59.42,3/30/2025,Medium
S4467,Sara,Jones,Business,85.86,3/30/2025,Medium
S4468,Omar,Johnson,Mathematics,67.62,3/31/2025,High
S4469,Ahmed,Davis,Engineering,72.86,3/31/2025,Medium
S4471,Omar,Johnson,Business,70.25,3/31/2025,Medium
S4472,Emma,Davis,Mathematics,55.16,3/31/2025,High
S4474,Ahmed,Smith,Mathematics,54.9,3/31/2025,Medium
S4475,John,Johnson,Mathematics,89.53,3/31/2025,High
S4476,Omar,Jones,Mathematics,78.33,3/31/2025,Medium
S4477,John,Brown,CS,86.2,3/31/2025,Medium
S4478,Maria,Williams,Engineering,70.93,3/31/2025,Medium
S4479,Emma,Johnson,Mathematics,69.07,3/31/2025,High
S4480,Emma,Smith,Engineering,54.91,3/31/2025,Medium
S4481,Omar,Brown,Engineering,76.19,3/31/2025,Medium
S4482,Ahmed,Jones,Business,75.73,3/31/2025,High
S4483,Ahmed,Williams,Business,73.41,4/1/2025,Medium
S4484,Emma,Smith,Engineering,87.03,4/1/2025,High
S4485,Ahmed,Jones,Business,91.63,4/1/2025,Medium
S4487,Omar,Johnson,Engineering,57.19,4/1/2025,Medium
S4488,Sara,Johnson,CS,81.1,4/1/2025,Medium
S4489,Emma,Smith,Business,54.02,4/1/2025,High
S4490,John,Davis,Business,84.73,4/1/2025,Medium
S4491,Ahmed,Davis,CS,69.09,4/1/2025,High
S4493,Emma,Johnson,CS,93.1,4/1/2025,High
S4494,Omar,Williams,Engineering,80.7,4/1/2025,High
S4495,Ahmed,Williams,CS,67.74,4/1/2025,High
S4497,Omar,Johnson,Mathematics,76.87,4/1/2025,High
S4498,Sara,Smith,Mathematics,96.16,4/1/2025,Medium
S4500,Omar,Smith,CS,98.58,4/2/2025,Medium
S4502,Ali,Johnson,Engineering,78.42,4/2/2025,Medium
S4503,Ahmed,Johnson,Engineering,89.91,4/2/2025,Medium
S4504,Ahmed,Williams,CS,76.28,4/2/2025,High
S4505,Sara,Smith,CS,54.55,4/2/2025,High
S4506,Sara,Smith,CS,79.14,4/2/2025,Medium
S4507,Ahmed,Jones,Mathematics,80.59,4/2/2025,Medium
S4509,Ahmed,Brown,CS,88.06,4/2/2025,Medium
S4510,Sara,Davis,Engineering,88.54,4/2/2025,Medium
S4511,Ahmed,Johnson,Business,83.17,4/2/2025,Medium
S4512,Ahmed,Johnson,Engineering,60.79,4/2/2025,High
S4513,Liam,Johnson,Business,70.21,4/2/2025,Medium
S4514,Maria,Davis,Mathematics,88.81,4/2/2025,High
S4515,Ali,Brown,Business,97.67,4/2/2025,Medium
S4516,John,Jones,Engineering,53.95,4/3/2025,Medium
S4517,Ali,Davis,Business,76.78,4/3/2025,Medium
S4518,Maria,Brown,Mathematics,65.63,4/3/2025,Medium
S4519,John,Smith,Engineering,61.27,4/3/2025,High
S4522,Maria,Williams,Engineering,50.49,4/3/2025,High
S4524,Omar,Williams,Mathematics,90.99,4/3/2025,Medium
S4525,Ahmed,Brown,Engineering,98.28,4/3/2025,High
S4526,Sara,Smith,CS,59.03,4/3/2025,Medium
S4527,Emma,Davis,CS,79.73,4/3/2025,Medium
S4528,Maria,Williams,Business,71.33,4/3/2025,Medium
S4530,Maria,Smith,Mathematics,78.28,4/3/2025,Medium
S4531,Liam,Davis,Business,89.12,4/3/2025,Medium
S4532,Maria,Williams,Engineering,51.15,4/3/2025,Medium
S4533,Sara,Johnson,Engineering,98.47,4/4/2025,Medium
S4536,Ali,Brown,Engineering,88.02,4/4/2025,High
S4539,Ahmed,Smith,CS,69.34,4/4/2025,High
S4541,Sara,Davis,CS,58.86,4/4/2025,Medium
S4544,Ahmed,Williams,Mathematics,65.96,4/4/2025,Medium
S4545,Ali,Johnson,Engineering,71.21,4/4/2025,Medium
S4546,Ali,Smith,Mathematics,74.62,4/4/2025,High
S4547,Liam,Jones,Mathematics,92.82,4/4/2025,High
S4549,Liam,Jones,Engineering,68.12,4/4/2025,High
S4550,Ali,Davis,Mathematics,62.39,4/4/2025,Medium
S4551,Ali,Smith,CS,70.43,4/4/2025,Medium
S4552,Ali,Jones,Business,75.79,4/4/2025,Medium
S4553,Sara,Davis,Mathematics,87.31,4/4/2025,High
S4554,Maria,Smith,Engineering,56.05,4/5/2025,High
S4555,Liam,Smith,Business,61.08,4/5/2025,Medium
S4556,Ahmed,Jones,Mathematics,68.98,4/5/2025,High
S4557,Ali,Smith,Mathematics,68.02,4/5/2025,Medium
S4558,Sara,Johnson,Engineering,69.59,4/5/2025,High
S4559,Sara,Smith,Mathematics,89.68,4/5/2025,Medium
S4560,Sara,Brown,Engineering,66.21,4/5/2025,Medium
S4561,Liam,Davis,Engineering,75.09,4/5/2025,High
S4562,Maria,Smith,Engineering,81.2,4/5/2025,Medium
S4563,Liam,Brown,Engineering,61.61,4/5/2025,Medium
S4564,Ahmed,Smith,Mathematics,85.93,4/5/2025,High
S4566,John,Jones,Business,72.34,4/5/2025,Medium
S4567,Omar,Johnson,CS,90.49,4/5/2025,High
S4569,Liam,Johnson,Mathematics,94.16,4/6/2025,Medium
S4570,John,Williams,Mathematics,78.05,4/6/2025,Medium
S4571,Emma,Jones,CS,80.46,4/6/2025,High
S4572,Liam,Jones,Business,93.75,4/6/2025,High
S4573,Ali,Johnson,Mathematics,90.88,4/6/2025,High
S4574,Omar,Jones,CS,80.08,4/6/2025,Medium
S4576,Maria,Jones,Mathematics,71.67,4/6/2025,Medium
S4578,Liam,Johnson,CS,53.1,4/6/2025,High
S4579,Ahmed,Johnson,Mathematics,54.49,4/6/2025,High
S4580,John,Brown,CS,91.47,4/6/2025,High
S4581,Ahmed,Jones,CS,52.98,4/6/2025,Medium
S4582,Liam,Jones,CS,58.47,4/6/2025,High
S4583,Maria,Johnson,Engineering,89.79,4/6/2025,High
S4584,Ali,Smith,Business,50.06,4/7/2025,High
S4585,Omar,Smith,Business,64.12,4/7/2025,High
S4586,Ahmed,Davis,Mathematics,79.2,4/7/2025,Medium
S4587,Liam,Smith,Engineering,79.77,4/7/2025,Medium
S4588,Ahmed,Jones,Business,88.86,4/7/2025,Medium
S4589,Liam,Brown,Mathematics,75.3,4/7/2025,Medium
S4590,Ali,Johnson,Mathematics,75.47,4/7/2025,Medium
S4591,Omar,Williams,CS,86.27,4/7/2025,Medium
S4592,John,Brown,Engineering,74.93,4/7/2025,High
S4594,Ahmed,Brown,Engineering,94.89,4/7/2025,Medium
S4595,John,Smith,Engineering,70.07,4/7/2025,High
S4598,Liam,Brown,Engineering,80.67,4/7/2025,High
S4599,Ali,Jones,Mathematics,51.49,4/7/2025,Medium
S4600,Ahmed,Williams,Engineering,75.21,4/8/2025,High
S4601,Maria,Johnson,Business,90.21,4/8/2025,Medium
S4603,Liam,Johnson,Business,63.48,4/8/2025,High
S4604,Sara,Smith,Mathematics,89.31,4/8/2025,Medium
S4605,Omar,Johnson,Engineering,63.49,4/8/2025,High
S4607,Maria,Davis,Engineering,80.51,4/8/2025,High
S4608,John,Brown,Engineering,58.5,4/8/2025,High
S4609,Maria,Smith,Business,95.26,4/8/2025,High
S4610,Omar,Johnson,CS,60.03,4/8/2025,Medium
S4611,John,Jones,Business,99.48,4/8/2025,Medium
S4612,Omar,Williams,Engineering,50.37,4/8/2025,High
S4614,Maria,Smith,CS,59.99,4/8/2025,High
S4615,John,Johnson,Mathematics,50.7,4/8/2025,Medium
S4616,John,Williams,Engineering,86.62,4/9/2025,High
S4617,Sara,Smith,Business,84.67,4/9/2025,Medium
S4618,Ahmed,Brown,CS,89.62,4/9/2025,Medium
S4619,Ahmed,Smith,CS,62.83,4/9/2025,Medium
S4621,Emma,Smith,Business,82.96,4/9/2025,Medium
S4622,Liam,Williams,CS,71.99,4/9/2025,Medium
S4623,Liam,Williams,Business,84.87,4/9/2025,Medium
S4624,Liam,Smith,Mathematics,81.7,4/9/2025,High
S4625,Sara,Johnson,CS,55.73,4/9/2025,High
S4626,Emma,Williams,Mathematics,89.05,4/9/2025,Medium
S4629,Liam,Jones,Business,57.75,4/9/2025,Medium
S4630,Maria,Davis,CS,63.4,4/9/2025,Medium
S4631,Ali,Davis,Mathematics,69.66,4/9/2025,Medium
S4633,Liam,Brown,Business,61.39,4/9/2025,Medium
S4634,Liam,Jones,Mathematics,90.27,4/10/2025,Medium
S4637,Ali,Smith,Engineering,61.3,4/10/2025,Medium
S4638,Sara,Smith,Mathematics,95.9,4/10/2025,Medium
S4639,Omar,Smith,Mathematics,59.56,4/10/2025,Medium
